专题,实体名,出现次数,最高优先级,年份,来源媒体,代表候选标题,溯源状态,PMID,DOI,期刊年卷期,官方链接,剔除原因/备注
T4E_联合方案,肝癌治疗迎来曙光？CRKL抑制剂与抗PD-1联合，创新疗法值得期待,1,3,2024,肝胆相照平台,肝癌治疗迎来曙光？CRKL抑制剂与抗PD-1联合，创新疗法值得期待,待核实,,,,,
T4E_联合方案,AASLD2023：Imdusiran(AB-729）联合序贯治疗性乙肝疫苗VTP-300部分临床数据公布,1,3,2023,肝脏时间,AASLD2023：Imdusiran (AB-729）联合序贯治疗性乙肝疫苗VTP-300部分临床数据公布,待核实,,,,,
T4E_联合方案,APASL2023精彩汇报丨廖运范教授：HBeAg阴性慢乙肝的核苷(酸)类似物有限疗程治疗,1,3,2023,肝胆相照平台,APASL 2023 精彩汇报丨廖运范教授：HBeAg阴性慢乙肝的核苷(酸)类似物有限疗程治疗,待核实,,,,,
T4E_联合方案,APASL2023：PD-L1抑制剂ALG-093702或具有治疗慢乙肝潜能,1,3,2023,肝脏时间,APASL2023：PD-L1抑制剂ALG-093702或具有治疗慢乙肝潜能,待核实,,,,,
T4E_联合方案,EASL2023：核心抑制剂AB-836治疗慢乙肝核心蛋白变异情况观察,1,3,2023,肝脏时间,EASL2023：核心抑制剂AB-836治疗慢乙肝核心蛋白变异情况观察,待核实,,,,,
T4E_联合方案,【新药进展】新发现一种口服小分子HBVcccDNA抑制剂,1,3,2023,雨露肝霖,【新药进展】新发现一种口服小分子HBV cccDNA抑制剂,待核实,,,,,
T4E_联合方案,侯凤琴教授：免疫检查点抑制剂（ICI）肝损害,1,3,2023,肝癌在线,侯凤琴教授：免疫检查点抑制剂（ICI）肝损害,待核实,,,,,
T4E_联合方案,做个调查：使用核苷（酸）类似物后HBsAg变化情况,1,3,2023,肝脏时间,做个调查：使用核苷（酸）类似物后HBsAg变化情况,待核实,,,,,
T4E_联合方案,质子泵抑制剂在慢加急性肝衰竭治疗中的应用,1,3,2023,临床肝胆病杂志,特别关注｜质子泵抑制剂在慢加急性肝衰竭治疗中的应用,待核实,,,,,
T4E_联合方案,EASL2022：新型HBV核心抑制剂ABI-4334可加速空壳化并阻止cccDNA形成,1,3,2022,肝脏时间,EASL2022：新型HBV 核心抑制剂ABI-4334可加速空壳化并阻止ccc DNA形成,待核实,,,,,
T4E_联合方案,EbioMedicine：CBPβ-连环蛋白抑制剂PRI-724治疗HCV和HBV肝硬化12a期临床结果发表,1,3,2022,肝脏时间,EbioMedicine：CBPβ-连环蛋白抑制剂PRI-724治疗HCV和HBV肝硬化12a期临床结果发表,待核实,,,,,
T4E_联合方案,HBV靶向GalNAcsiRNA+PD-L1抑制剂（AB-101）可提高HBV特异性免疫应答,1,3,2022,肝脏时间,HBV靶向GalNAc siRNA + PD-L1抑制剂（AB-101）可提高HBV特异性免疫应答,待核实,,,,,
T4E_联合方案,免疫抗肿瘤时代不可回避的问题——免疫检查点抑制剂肝损伤,1,3,2022,肝癌在线,「转」免疫抗肿瘤时代不可回避的问题——免疫检查点抑制剂肝损伤,待核实,,,,,
T4E_联合方案,免疫检查点抑制剂——特殊人群怎么办？,1,3,2022,肝癌在线,「转」免疫检查点抑制剂——特殊人群怎么办？,待核实,,,,,
T4E_联合方案,谢青教授：免疫检查点抑制剂相关肝损伤的诊治,2,3,2022,"肝癌在线,肝胆相照平台",「转」谢青教授：免疫检查点抑制剂相关肝损伤的诊治,待核实,,,,,
T4E_联合方案,初步发现！Gal-3抑制剂GB1211治疗失代偿期肝硬化2期临床试验初步结果公布,1,3,2022,肝脏时间,初步发现！Gal-3抑制剂GB1211治疗失代偿期肝硬化2期临床试验初步结果公布,待核实,,,,,
T4E_联合方案,在研乙肝新药GS-9688在病毒抑制慢乙肝患者2期临床部分结果公布,1,3,2022,肝脏时间,在研乙肝新药GS-9688在病毒抑制慢乙肝患者2期临床部分结果公布,待核实,,,,,
T4E_联合方案,在研乙肝新药核心蛋白抑制剂ABI-4334首次人体临床试验受试者开始用药,1,3,2022,肝脏时间,在研乙肝新药核心蛋白抑制剂ABI-4334首次人体临床试验受试者开始用药,待核实,,,,,
T4E_联合方案,强强联合丨晚期HCC患者的福音--仑伐替尼序贯治疗,1,3,2022,肝癌在线,强强联合丨晚期HCC患者的福音--仑伐替尼序贯治疗,待核实,,,,,
T4E_联合方案,第二代HBV核心抑制剂ABI-H21581期临床结果发表,1,3,2022,肝脏时间,第二代HBV核心抑制剂ABI-H2158 1期临床结果发表,待核实,,,,,
T4E_联合方案,AASLD2021：二代HBV核心抑制剂ABI-H3733首次人体临床数据公布,1,3,2021,肝脏时间,AASLD2021： 二代HBV核心抑制剂ABI-H3733 首次人体临床数据公布,待核实,,,,,
T4E_联合方案,AASLD2021：II类HBV核心抑制剂EDP-514部分1b期研究结果公布,1,3,2021,肝脏时间,AASLD2021：II类HBV核心抑制剂 EDP-514部分1b 期研究结果公布,待核实,,,,,
T4E_联合方案,AASLD2021：食蟹猴或可用做人类NTCP抑制剂临床前研究模型,1,3,2021,肝脏时间,AASLD2021：食蟹猴或可用做人类NTCP抑制剂临床前研究模型,待核实,,,,,
T4E_联合方案,EASL2021：含检查点抑制剂治疗性乙肝疫苗临床前研究中引发广泛免疫应答,2,3,2021,"临床肝胆病杂志,肝脏时间",EASL2021：含检查点抑制剂治疗性乙肝疫苗临床前研究中引发广泛免疫应答,待核实,,,,,
T4E_联合方案,EASL2021：在研siRNA疗法乙肝新药VIR-2218II期临床最终数据公布,1,3,2021,肝脏时间,EASL2021：在研siRNA疗法乙肝新药VIR-2218  II期临床最终数据公布,待核实,,,,,
T4E_联合方案,HEPDART2021：开发核心抑制剂用于慢乙肝治疗,1,3,2021,肝脏时间,HEP DART 2021：开发核心抑制剂用于慢乙肝治疗,待核实,,,,,
T4E_联合方案,HEPDART2021：部分应答慢乙肝患者联用HBV核心抑制剂ABI-H0731或能获益,1,3,2021,肝脏时间,HEP DART 2021：部分应答慢乙肝患者联用HBV核心抑制剂ABI-H0731或能获益,待核实,,,,,
T4E_联合方案,NQO1抑制剂双香豆素通过促进HBx降解进而抑制HBVcccDNA转录,1,3,2021,中华肝脏病杂志,「转」NQO1抑制剂双香豆素通过促进HBx降解进而抑制HBV cccDNA转录,待核实,,,,,
T4E_联合方案,SWAP研究最终结果出炉：联合治疗与序贯治疗的疗效相当但复发率更低,1,3,2021,临床肝胆病杂志,「转」研究进展｜SWAP研究最终结果出炉：联合治疗与序贯治疗的疗效相当但复发率更低,待核实,,,,,
T4E_联合方案,HBVRNaseH抑制剂在体外可有效抑制病毒复制和cccDNA形成,1,3,2021,临床肝胆病杂志,「转」肝胆资讯｜HBV RNase H抑制剂在体外可有效抑制病毒复制和cccDNA形成,待核实,,,,,
T4E_联合方案,全新化学结构HBV核衣壳抑制剂ZM-H1505RⅠa期临床完成并公布部分结果,1,3,2021,肝脏时间,全新化学结构HBV核衣壳抑制剂ZM-H1505R Ⅰa期临床完成并公布部分结果,待核实,,,,,
T4E_联合方案,第三代HBV核心蛋白抑制剂VNRX-9945首次人体临床首位患者开始给药,1,3,2021,肝脏时间,第三代HBV核心蛋白抑制剂 VNRX-9945 首次人体临床首位患者开始给药,待核实,,,,,
T4E_联合方案,黄祖雄教授：免疫检查点抑制剂相关肝损伤的处理,1,3,2021,肝癌在线,黄祖雄教授：免疫检查点抑制剂相关肝损伤的处理,待核实,,,,,
T5_肝癌早筛,肝细胞肝癌和胆道癌-指南更新要点,1,0,2024,肝癌在线,「转」NCCN指南 ｜ 肝细胞肝癌和胆道癌-指南更新要点,待核实,,,,,
T5_肝癌早筛,乙肝病毒相关肝细胞癌抗病毒治疗中国专家共识(2023版),1,0,2024,肝癌在线,核心要点 ｜ 乙肝病毒相关肝细胞癌抗病毒治疗中国专家共识(2023版),待核实,,,,,
T5_肝癌早筛,乙肝病毒相关肝细胞癌抗病毒治疗中国专家共识(2023版)发布！​,1,0,2023,肝癌在线,乙肝病毒相关肝细胞癌抗病毒治疗中国专家共识(2023版) 发布！​,待核实,,,,,
T5_肝癌早筛,【指南与共识】中国肝癌早筛策略专家共识,1,0,2021,中华肝脏病杂志,【指南与共识】中国肝癌早筛策略专家共识,待核实,,,,,
T5_肝癌早筛,【指南与共识】血液标志物用于临床肝细胞癌早期筛查的专家共识,1,0,2021,中华肝脏病杂志,【指南与共识】血液标志物用于临床肝细胞癌早期筛查的专家共识,待核实,,,,,
T5_肝癌早筛,丨《中国肝癌早筛策略专家共识》,1,0,2021,肝癌在线,重磅发布丨《中国肝癌早筛策略专家共识》,待核实,,,,,
T5_肝癌早筛,高海兵教授：《原发性肝癌的分层筛查与监测指南（2020版）》解读,1,0,2021,肝癌在线,高海兵教授：《原发性肝癌的分层筛查与监测指南（2020版）》解读,待核实,,,,,
T5_肝癌早筛,肝切除后肝细胞癌（HCC）侵袭性复发的关键组织学预测因素,1,1,2024,肝癌在线,JOH ｜ 肝切除后肝细胞癌（HCC）侵袭性复发的关键组织学预测因素,待核实,,,,,
T5_肝癌早筛,肝细胞癌的超声检查：从诊断到预后,1,1,2024,中华肝脏病杂志,「转」JCTH｜肝细胞癌的超声检查：从诊断到预后,待核实,,,,,
T5_肝癌早筛,【期刊导读】吴超教授团队：无创诊断模型APG列线图可准确预测不确定期慢乙肝患者的显著肝脏炎症,1,1,2024,雨露肝霖,【期刊导读】吴超教授团队：无创诊断模型APG列线图可准确预测不确定期慢乙肝患者的显著肝脏炎症,待核实,,,,,
T5_肝癌早筛,GALAD评分在肝细胞癌早诊和局部消融术后随访的有效性评估,1,1,2023,肝癌在线,「转」JCTH ｜ GALAD评分在肝细胞癌早诊和局部消融术后随访的有效性评估,待核实,,,,,
T5_肝癌早筛,基于二维剪切波弹性成像的列线图对慢加急肝衰竭患者预后的预测价值,1,1,2022,中华肝脏病杂志,「转」JCTH ｜ 基于二维剪切波弹性成像的列线图对慢加急肝衰竭患者预后的预测价值,待核实,,,,,
T5_肝癌早筛,【肝癌】卫晶：他汀类药物对慢性肝病肝细胞癌风险影响的Meta分析,1,1,2021,中华肝脏病杂志,【肝癌】卫晶：他汀类药物对慢性肝病肝细胞癌风险影响的Meta分析,待核实,,,,,
T5_肝癌早筛,JHepatol：体力活动可以降低约45%的肝细胞癌风险,1,1,2019,临床肝胆病杂志,J Hepatol：体力活动可以降低约45%的肝细胞癌风险,待核实,,,,,
T5_肝癌早筛,Hepatology：美国男性和女性的饮食模式和肝细胞癌的风险,1,1,2018,临床肝胆病杂志,Hepatology：美国男性和女性的饮食模式和肝细胞癌的风险,待核实,,,,,
T5_肝癌早筛,南月敏：肝细胞癌早诊早治技术研究进展与临床应用,1,2,2025,中华肝脏病杂志,述评 ｜ 南月敏：肝细胞癌早诊早治技术研究进展与临床应用,待核实,,,,,
T5_肝癌早筛,谢青教授：数字化医疗推动肝癌早筛早诊,1,2,2024,肝癌在线,大咖专访 ｜ 谢青教授：数字化医疗推动肝癌早筛早诊,待核实,,,,,
T5_肝癌早筛,陈拥军教授：肝癌早筛及综合治疗策略,2,3,2024,"肝癌在线,肝胆相照平台",大咖专访 ｜ 陈拥军教授：肝癌早筛及综合治疗策略,待核实,,,,,
T5_肝癌早筛,樊蓉：肝癌早诊代谢组学研究进展,1,2,2022,中华肝脏病杂志,专家论坛 ｜ 樊蓉：肝癌早诊代谢组学研究进展,待核实,,,,,
T5_肝癌早筛,魏卫卫陈锦章：液体活检在肝细胞癌早筛和复发预测中的应用,1,2,2022,中华肝脏病杂志,专家论坛 ｜ 魏卫卫 陈锦章：液体活检在肝细胞癌早筛和复发预测中的应用,待核实,,,,,
T5_肝癌早筛,刘景丰：生物信息学在肝细胞癌风险预测中的应用,1,2,2022,临床肝胆病杂志,专家论坛｜刘景丰：生物信息学在肝细胞癌风险预测中的应用,待核实,,,,,
T5_肝癌早筛,侯金林：多组学研究助力肝癌早筛早诊早治,1,2,2022,中华肝脏病杂志,述评｜侯金林：多组学研究助力肝癌早筛早诊早治,待核实,,,,,
T5_肝癌早筛,窦晓光：关注HBV感染特殊人群：早诊、早治、早获益,1,2,2022,临床肝胆病杂志,述评｜窦晓光：关注HBV感染特殊人群：早诊、早治、早获益,待核实,,,,,
T5_肝癌早筛,肝细胞癌的靶向治疗,1,2,2021,肝癌在线,「转」专家论坛｜肝细胞癌的靶向治疗,待核实,,,,,
T5_肝癌早筛,大咖访谈丨段钟平教授：拥抱新科技，让肝癌早筛更全面，早诊更高效,1,2,2021,中华肝脏病杂志,「转」大咖访谈丨段钟平教授：拥抱新科技，让肝癌早筛更全面，早诊更高效,待核实,,,,,
T5_肝癌早筛,【专家论坛】李若坤：肝细胞癌规范化筛查及早期影像诊断策略,1,2,2021,中华肝脏病杂志,【专家论坛】李若坤：肝细胞癌规范化筛查及早期影像诊断策略,待核实,,,,,
T5_肝癌早筛,【述评】侯金林：行动起来，全力推动肝癌早筛早诊早治,1,2,2019,中华肝脏病杂志,【述评】侯金林：行动起来，全力推动肝癌早筛早诊早治,待核实,,,,,
T5_肝癌早筛,甲胎蛋白升高=肝癌？别慌，这些原因你也要知道,2,3,2025,"中华肝脏病杂志,肝博士",「转」甲胎蛋白升高=肝癌？别慌，这些原因你也要知道,待核实,,,,,
T5_肝癌早筛,科技助力肝病防控：乙肝管理数智化与肝癌早筛突破,1,3,2025,肝癌在线,「转」科技助力肝病防控：乙肝管理数智化与肝癌早筛突破,待核实,,,,,
T5_肝癌早筛,慢性乙型肝炎患者发生肝癌的危险因素分析及列线图预测模型构建,1,3,2025,临床肝胆病杂志,临床研究｜慢性乙型肝炎患者发生肝癌的危险因素分析及列线图预测模型构建,待核实,,,,,
T5_肝癌早筛,孙超主任团队发现：纳入GLIM标准的列线图能够预测住院肝硬化患者的长期死亡率,1,3,2025,肝胆相照平台,孙超主任团队发现：纳入GLIM标准的列线图能够预测住院肝硬化患者的长期死亡率,待核实,,,,,
T5_肝癌早筛,窦晓光教授：乙肝肝硬化“破局”之策-早筛、早诊、早治是关键,1,3,2025,肝胆相照平台,窦晓光教授：乙肝肝硬化“破局”之策-早筛、早诊、早治是关键,待核实,,,,,
T5_肝癌早筛,宋昊林陈平：肝细胞癌早期筛查现状及展望,1,3,2025,中华肝脏病杂志,综述 ｜ 宋昊林陈平：肝细胞癌早期筛查现状及展望,待核实,,,,,
T5_肝癌早筛,陈凤喜郭大静：钆塞酸二钠增强磁共振成像术前诊断增殖型肝细胞癌的列线图模型构建及其价值评价,1,3,2025,中华肝脏病杂志,肝癌 ｜ 陈凤喜郭大静：钆塞酸二钠增强磁共振成像术前诊断增殖型肝细胞癌的列线图模型构建及其价值评价,待核实,,,,,
T5_肝癌早筛,早防早筛远离肝硬化,1,3,2024,临床肝胆病杂志,3.18全国爱肝日｜早防早筛  远离肝硬化,待核实,,,,,
T5_肝癌早筛,​最新数据丨酒精性肝细胞癌：全球患病率、临床特征、监测、治疗和结局,1,3,2024,肝癌在线,​最新数据丨酒精性肝细胞癌：全球患病率、临床特征、监测、治疗和结局,待核实,,,,,
T5_肝癌早筛,侯金林教授：肝癌早筛技术的创新与应用,1,3,2024,肝癌在线,「转」专访揭秘 ｜ 侯金林教授：肝癌早筛技术的创新与应用,待核实,,,,,
T5_肝癌早筛,哪些人容易被肝癌盯上？怎样做到早预防、早发现、早治疗？,1,3,2024,肝癌在线,「转」哪些人容易被肝癌盯上？怎样做到早预防、早发现、早治疗？,待核实,,,,,
T5_肝癌早筛,如果你属于这7类人，大概率已经被脂肪肝盯上了！注意早诊早治,1,3,2024,肝博士,「转」如果你属于这7类人，大概率已经被脂肪肝盯上了！注意早诊早治,待核实,,,,,
T5_肝癌早筛,甲胎蛋白升高=肝癌？具备这些情况才有肝癌风险，最全介绍甲胎蛋白升高原因,2,3,2024,"中华肝脏病杂志,肝博士",「转」甲胎蛋白升高=肝癌？具备这些情况才有肝癌风险，最全介绍甲胎蛋白升高原因,待核实,,,,,
T5_肝癌早筛,甲胎蛋白升高就是肝癌，这是真的吗？,1,3,2024,肝癌在线,「转」甲胎蛋白升高就是肝癌，这是真的吗？,待核实,,,,,
T5_肝癌早筛,【前沿荟萃】2024ASCOGI肝细胞癌研究进展,1,3,2024,肝癌在线,【前沿荟萃】2024 ASCO GI肝细胞癌研究进展,待核实,,,,,
T5_肝癌早筛,陈凤喜郭大静：钆塞酸二钠增强磁共振成像术前诊断增殖型肝细胞癌的列线图模型及其价值研究,1,3,2024,中华肝脏病杂志,优先预发表 ｜ 陈凤喜郭大静：钆塞酸二钠增强磁共振成像术前诊断增殖型肝细胞癌的列线图模型及其价值研究,待核实,,,,,
T5_肝癌早筛,早防早筛，远离肝硬化,1,3,2024,肝病知识,全国爱肝日 ｜ 早防早筛，远离肝硬化,待核实,,,,,
T5_肝癌早筛,早防早筛，远离肝硬化：爱肝行动三大要点一览,1,3,2024,肝胆相照平台,全国爱肝日 ｜ 早防早筛，远离肝硬化：爱肝行动三大要点一览,待核实,,,,,
T5_肝癌早筛,刘秀峰教授：肝细胞癌系统治疗的未来方向,1,3,2024,肝癌在线,刘秀峰教授：肝细胞癌系统治疗的未来方向,待核实,,,,,
T5_肝癌早筛,孔媛媛教授：科技赋能肝病领域--乙肝管理依从性与肝癌早筛,1,3,2024,肝胆相照平台,孔媛媛教授：科技赋能肝病领域--乙肝管理依从性与肝癌早筛,待核实,,,,,
T5_肝癌早筛,早防早筛远离肝硬化——2024年“全国爱肝日”宣传活动倡议书,1,3,2024,临床肝胆病杂志,早防早筛  远离肝硬化——2024年“全国爱肝日”宣传活动倡议书,待核实,,,,,
T5_肝癌早筛,肝细胞癌术后早期复发的高危因素及预测方法,1,3,2024,临床肝胆病杂志,特别关注｜肝细胞癌术后早期复发的高危因素及预测方法,待核实,,,,,
T5_肝癌早筛,甲胎蛋白偏高不一定都是肝癌,1,3,2024,肝病知识,甲胎蛋白偏高不一定都是肝癌,待核实,,,,,
T5_肝癌早筛,高一凡赵彩彦：乙型肝炎病毒相关肝细胞癌风险预测模型,1,3,2024,中华肝脏病杂志,综述 ｜ 高一凡赵彩彦：乙型肝炎病毒相关肝细胞癌风险预测模型,待核实,,,,,
T5_肝癌早筛,吴小雅江艺：术前GLR水平对肝细胞癌肝移植受者术后肿瘤复发的预测价值,1,3,2024,中华肝脏病杂志,肝癌 ｜ 吴小雅江艺：术前GLR水平对肝细胞癌肝移植受者术后肿瘤复发的预测价值,待核实,,,,,
T5_肝癌早筛,肝癌三项，助力肝癌早诊早治,1,3,2024,肝癌在线,肝癌三项，助力肝癌早诊早治！,待核实,,,,,
T5_肝癌早筛,AFP早期应答+基线ALBI成为预测T+A疗效的新组合？,1,3,2023,肝癌在线,AFP早期应答+基线ALBI成为预测T+A疗效的新组合？,待核实,,,,,
T5_肝癌早筛,EASL2023丨肝细胞癌治疗--T+A篇,1,3,2023,肝癌在线,「转」EASL 2023丨肝细胞癌治疗--T+A篇,待核实,,,,,
T5_肝癌早筛,PIVKA-II、AFP以及二者组合：哪种最适合诊断肝细胞癌？,1,3,2023,临床肝胆病杂志,「转」PIVKA-II、AFP 以及二者组合：哪种最适合诊断肝细胞癌？,待核实,,,,,
T5_肝癌早筛,南月敏教授：肝癌的病因预防、早筛早诊及多学科诊疗要点,1,3,2023,肝癌在线,「转」南月敏教授：肝癌的病因预防、早筛早诊及多学科诊疗要点,待核实,,,,,
T5_肝癌早筛,招募启动！基于CHESS-SAVE分级的乙肝肝硬化早诊早治项目,1,3,2023,雨露肝霖,「转」招募启动！基于 CHESS-SAVE 分级的乙肝肝硬化早诊早治项目,待核实,,,,,
T5_肝癌早筛,蒋龙凤教授：肝癌早筛早诊-原发性肝癌二级预防共识解读,2,3,2023、2022,"肝癌在线,肝胆相照平台",「转」蒋龙凤教授：肝癌早筛早诊-原发性肝癌二级预防共识解读,待核实,,,,,
T5_肝癌早筛,郭亚兵教授：《中国原发性肝癌诊疗指南》筛查早诊篇,1,3,2023,肝胆相照平台,「转」郭亚兵教授：《中国原发性肝癌诊疗指南》筛查早诊篇,待核实,,,,,
T5_肝癌早筛,【数据阅独】知道自身感染了HBV有利于患者的肝癌早诊早治及生存获益,1,3,2023,雨露肝霖,【数据阅独】知道自身感染了HBV有利于患者的肝癌早诊早治及生存获益,待核实,,,,,
T5_肝癌早筛,中国肝癌早筛专家推荐流程,1,3,2023,肝癌在线,一文梳理 ｜ 中国肝癌早筛专家推荐流程,待核实,,,,,
T5_肝癌早筛,刘秀峰教授：肝细胞癌靶免治疗新征程,1,3,2023,肝癌在线,刘秀峰教授：肝细胞癌靶免治疗新征程,待核实,,,,,
T5_肝癌早筛,南月敏教授：【肝癌】病因预防、早筛早诊及多学科诊疗要点,1,3,2023,肝胆相照平台,南月敏教授：【肝癌】病因预防、早筛早诊及多学科诊疗要点,待核实,,,,,
T5_肝癌早筛,肝病都是拖出来的，别大意，做到早筛早诊,1,3,2023,肝癌在线,名医荟聚 ｜ 肝病都是拖出来的，别大意，做到早筛早诊,待核实,,,,,
T5_肝癌早筛,文天夫教授：肝细胞癌全程管理的华西经验,1,3,2023,肝癌在线,文天夫教授：肝细胞癌全程管理的华西经验,待核实,,,,,
T5_肝癌早筛,樊蓉教授：精准化肝癌早筛模型的建立和推广--aMAP2.0时代,1,3,2023,肝癌在线,樊蓉教授：精准化肝癌早筛模型的建立和推广--aMAP 2.0时代,待核实,,,,,
T5_肝癌早筛,甲胎蛋白偏高，跟七种疾病有关,1,3,2023,肝病知识,甲胎蛋白偏高，跟七种疾病有关,待核实,,,,,
T5_肝癌早筛,甲胎蛋白升高就一定是肝癌？,1,3,2023,肝病知识,甲胎蛋白升高就一定是肝癌？,待核实,,,,,
T5_肝癌早筛,甲胎蛋白升高，就说明得肝癌了？,1,3,2023,肝病知识,甲胎蛋白升高，就说明得肝癌了？,待核实,,,,,
T5_肝癌早筛,罗润齐教授：重视肝癌早筛早诊，液体活检技术大有可为,1,3,2023,肝癌在线,罗润齐教授：重视肝癌早筛早诊，液体活检技术大有可为,待核实,,,,,
T5_肝癌早筛,赵守松教授、徐葵花主任：肝细胞癌门静脉癌栓诊治进展,1,3,2023,肝癌在线,赵守松教授、徐葵花主任：肝细胞癌门静脉癌栓诊治进展,待核实,,,,,
T5_肝癌早筛,乙肝患者如何降低肝硬化和肝癌风险？,1,3,2022,肝癌在线,「转」乙肝患者如何降低肝硬化和肝癌风险？,待核实,,,,,
T5_肝癌早筛,侯金林教授：中国方案国际应用——走向更低的乙肝母婴传播率和更精准的肝癌早筛,1,3,2022,中华肝脏病杂志,「转」侯金林教授：中国方案国际应用——走向更低的乙肝母婴传播率和更精准的肝癌早筛,待核实,,,,,
T5_肝癌早筛,甲胎蛋白=肝癌？没这么简单,1,3,2022,肝癌在线,「转」甲胎蛋白=肝癌？没这么简单！,待核实,,,,,
T5_肝癌早筛,肝细胞癌（HCC）的药物治疗,1,3,2022,肝癌在线,「转」肝细胞癌 （HCC）的药物治疗,待核实,,,,,
T5_肝癌早筛,丙肝感染早诊早治，应治尽治，均能治愈,1,3,2022,肝胆相照平台,丙肝感染早诊早治，应治尽治，均能治愈,待核实,,,,,
T5_肝癌早筛,刘俊平：肝硬化与肝癌的距离有多远？肝硬化患者如何进行肝癌的随访与监测？,1,3,2022,肝癌在线,刘俊平：肝硬化与肝癌的距离有多远？肝硬化患者如何进行肝癌的随访与监测？,待核实,,,,,
T5_肝癌早筛,刘梅教授：肝癌免疫微环境与晚期肝细胞癌治疗,1,3,2022,肝癌在线,刘梅教授：肝癌免疫微环境与晚期肝细胞癌治疗,待核实,,,,,
T5_肝癌早筛,周智教授：晚期肝细胞癌的治疗进展,1,3,2022,肝癌在线,周智教授：晚期肝细胞癌的治疗进展,待核实,,,,,
T5_肝癌早筛,李伟：甲胎蛋白异常就是得了肝癌吗？肝癌穿刺活检安全吗？,1,3,2022,肝癌在线,李伟：甲胎蛋白异常就是得了肝癌吗？肝癌穿刺活检安全吗？,待核实,,,,,
T5_肝癌早筛,爱肝日专访丨段钟平教授：重视早筛早诊，突破肝癌防治困境,1,3,2022,肝胆相照平台,爱肝日专访丨段钟平教授：重视早筛早诊，突破肝癌防治困境,待核实,,,,,
T6_长期管理,【期刊导读】MASLD加速慢乙肝纤维化进程并削弱抗病毒治疗的纤维化改善效果,1,1,2025,雨露肝霖,【期刊导读】MASLD加速慢乙肝纤维化进程并削弱抗病毒治疗的纤维化改善效果,待核实,,,,,
T6_长期管理,【期刊导读】慢乙肝患者获得HBsAg清除后长期肝癌及肝脏失代偿的发生风险极低,1,1,2023,雨露肝霖,【期刊导读】慢乙肝患者获得HBsAg清除后长期肝癌及肝脏失代偿的发生风险极低,待核实,,,,,
T6_长期管理,“愈见乙肝2022慢乙肝临床治愈病例赛”启动啦！《2021慢乙肝临床治愈病例集》正式,2,1,2022,"肝胆相照平台,雨露肝霖",“愈见乙肝2022慢乙肝临床治愈病例赛”启动啦！《2021慢乙肝临床治愈病例集》正式发布！,待核实,,,,,
T6_长期管理,【愈见乙肝2021】婴儿慢乙肝甚至合并肝硬化患者临床治愈之路——积极的个体化规范抗病毒治疗,1,1,2021,雨露肝霖,【愈见乙肝2021】婴儿慢乙肝甚至合并肝硬化患者临床治愈之路——积极的个体化规范抗病毒治疗,待核实,,,,,
T6_长期管理,【期刊导读】13年超长随访研究：干扰素α治疗HBeAg阳性儿童慢乙肝患者的长期获益显著,1,1,2021,雨露肝霖,【期刊导读】13年超长随访研究：干扰素α治疗HBeAg阳性儿童慢乙肝患者的长期获益显著,待核实,,,,,
T6_长期管理,【期刊导读】中国研究：超25%的慢乙肝患者处于“灰区”，临床管理需重视,1,1,2021,雨露肝霖,【期刊导读】中国研究：超25%的慢乙肝患者处于“灰区”，临床管理需重视！,待核实,,,,,
T6_长期管理,【期刊导读】更高敏HBcrAg和HBsAg定量检测，助力慢乙肝临床管理,1,1,2021,雨露肝霖,【期刊导读】更高敏HBcrAg和HBsAg定量检测，助力慢乙肝临床管理！,待核实,,,,,
T6_长期管理,【专家来稿】从本院2132例慢乙肝患者HBsAg分布情况谈慢乙肝的临床治愈,1,1,2020,雨露肝霖,【专家来稿】从本院2132例慢乙肝患者HBsAg分布情况谈慢乙肝的临床治愈,待核实,,,,,
T6_长期管理,【慢乙肝临床治愈专家谈】陈新月教授：慢乙肝临床治愈的深入探索,1,1,2020,雨露肝霖,【慢乙肝临床治愈专家谈】陈新月教授：慢乙肝临床治愈的深入探索,待核实,,,,,
T6_长期管理,【期刊导读】定期随访可显著降低慢乙肝患者肝癌发生率和死亡率,1,1,2020,雨露肝霖,【期刊导读】定期随访可显著降低慢乙肝患者肝癌发生率和死亡率,待核实,,,,,
T6_长期管理,【慢乙肝临床治愈专家谈】宁琴教授：中国专家在慢乙肝临床治愈方面的贡献,1,1,2019,雨露肝霖,【慢乙肝临床治愈专家谈】宁琴教授：中国专家在慢乙肝临床治愈方面的贡献,待核实,,,,,
T6_长期管理,2019版指南治疗部分解读(王贵强),1,1,2019,雨露肝霖,【慢乙肝临床治愈专家谈】王贵强教授：慢乙肝临床治愈如何实现？指南如何推荐？,待核实,,,,,
T6_长期管理,【慢乙肝临床治愈专家谈】高志良教授：我国在慢乙肝临床治愈方面做了哪些努力？,1,1,2019,雨露肝霖,【慢乙肝临床治愈专家谈】高志良教授：我国在慢乙肝临床治愈方面做了哪些努力？,待核实,,,,,
T6_长期管理,【期刊导读】慢乙肝患者HBeAg阴性与晚期肝纤维化的关系,1,1,2019,雨露肝霖,【期刊导读】慢乙肝患者HBeAg阴性与晚期肝纤维化的关系,待核实,,,,,
